,geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,geo_type,data_source
32,nm,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,89.6113592,0.7362279,1717.502,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,88.4655047,0.7650643,1743.3182,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,93.6655278,0.2376551,10505.0008,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,86.4192655,0.3630362,8905.0021,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,78.1251377,0.7249119,3252.1135,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,90.0977513,0.4992772,3579.0222,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,87.3444803,0.3317119,10046.0058,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,92.7543767,0.8627057,902.994,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,83.5227385,0.5769086,4135.0016,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,68.2084888,1.5415515,912.5014,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,80.9252859,0.5743393,4679.5619,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,86.9709811,0.2785809,14601.0242,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,84.6731498,0.708407,2586.026,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,90.3394471,0.3895125,5752.2359,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,92.9665716,0.954964,717.0012,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,91.6991956,0.3593065,5895.9743,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,87.3702699,0.460436,5204.9806,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,85.511125,0.8163616,1859.0547,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-19,,2020-10-23,4,63.8004816,1.922588,624.8191,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,82.59362,1.413062,720.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,82.6549046,0.6886479,3023.0883,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,85.5656268,0.759587,2140.633,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,86.9054285,0.4965507,4615.4168,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,91.062183,0.2222707,16474.23,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,87.719349,0.4889564,4505.8474,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,93.1886228,0.4360042,3339.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,96.1055276,0.9709643,397.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,92.7877379,0.8460062,935.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,84.8102672,0.3069162,13675.9996,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,82.7078977,0.5315426,5061.9587,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,93.8006952,0.8213361,862.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,79.9873035,0.7075487,3197.5255,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,74.8738232,1.0552022,1689.6046,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,89.1024052,0.3329715,8758.0227,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,85.1890227,0.4884239,5289.0,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,81.429012,0.7794886,2488.8266,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,87.0330582,0.5907219,3234.1167,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,80.4415503,0.7254671,2989.3684,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,95.1031016,0.3231033,4461.008,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,94.0340485,0.4192293,3191.9911,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,88.7423935,0.8221506,1478.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,88.2702968,0.3526829,8324.012,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,89.2142625,0.5015907,3824.5919,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,80.8975474,0.6158012,4075.1478,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,79.8372469,0.9261409,1876.7277,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,81.62358,1.0476089,1366.7158,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,87.0272262,0.4022047,6979.0076,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,73.7746347,1.593699,761.7562,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,82.8172425,0.9026025,1746.709,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,89.1332059,0.7859546,1568.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,91.9158693,0.3849253,5014.9988,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,90.1077022,0.7278843,1682.4198,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,88.6795587,0.7632378,1723.325,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,93.6244869,0.2395027,10406.0008,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,86.1529069,0.3659725,8907.0054,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,78.4477423,0.7291408,3180.1702,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,90.0683067,0.4944419,3659.0194,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,87.4937276,0.3313537,9966.0058,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,91.8400161,0.9064944,911.992,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,84.3241337,0.5710884,4053.0018,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,70.2015789,1.5108735,916.3976,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,80.6139905,0.5784919,4669.8638,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,87.0607517,0.279162,14455.0221,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,85.1896293,0.6972513,2595.2186,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,90.4356748,0.3876296,5756.5238,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,92.3669477,0.9944025,713.0014,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,91.5069015,0.3631863,5891.9777,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,87.5867566,0.4580066,5182.9884,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,86.1834908,0.8106355,1812.0542,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-20,,2020-10-23,3,64.4289599,1.9026965,633.0509,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,83.1690141,1.4051168,709.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,82.2557778,0.7027908,2955.0935,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,86.1398057,0.759339,2070.6268,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,87.1360974,0.4958901,4558.2696,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,91.3153622,0.220586,16298.1945,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,87.9896344,0.4887579,4423.8478,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,93.1925576,0.4329156,3385.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,95.6578947,1.0468657,379.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,92.7171137,0.8804827,871.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,84.9257151,0.3068657,13594.9995,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,82.2446403,0.5336897,5126.9547,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,93.8596491,0.8214992,854.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,80.2435805,0.7056967,3183.3356,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,75.0373137,1.0436836,1719.6137,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,89.4623687,0.3276381,8782.0222,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,85.7539139,0.483539,5225.0024,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,81.4691493,0.7838795,2456.9136,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,87.1509096,0.5916398,3199.1129,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,80.7227739,0.7250157,2960.3685,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,95.1388977,0.3245371,4391.008,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,94.2280097,0.4103478,3229.9912,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,88.5742838,0.8213909,1500.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,88.4531476,0.351896,8247.9935,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,89.1599653,0.5026631,3825.1335,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,81.0680086,0.6133164,4080.1544,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,80.0305818,0.9208046,1884.8917,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,81.3648461,1.0606803,1347.7235,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,87.6424786,0.3953267,6930.0072,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,73.3043429,1.6421542,725.6755,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,82.3478848,0.9185744,1722.743,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,89.3132221,0.7829553,1557.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,91.9639299,0.3827367,5044.9988,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,90.4181474,0.719267,1674.653,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,88.9536587,0.7591048,1705.2138,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,93.4000592,0.2441649,10340.0004,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,86.3477626,0.3644955,8873.0033,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,78.7497622,0.729438,3145.1135,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,89.8616346,0.4980244,3673.1702,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,87.9770556,0.3276799,9851.0068,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,92.3548425,0.8882055,894.992,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,84.4685652,0.5721944,4007.0019,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,70.7104823,1.524543,891.0799,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,80.4026803,0.5845771,4610.8771,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,87.0563087,0.2822856,14141.0284,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,85.2415055,0.7109242,2489.1239,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,90.4522637,0.3878578,5740.8312,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,91.78177,1.0214046,723.0014,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,91.6165104,0.3634651,5813.9735,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,87.6275418,0.4612921,5095.0043,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,86.302048,0.8207049,1755.1034,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-21,,2020-10-23,2,65.7606553,1.8669088,646.0191,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,82.6618705,1.437057,694.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,82.5849658,0.701923,2919.0827,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,85.2528256,0.7899449,2014.7631,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,87.3854155,0.4981424,4442.2696,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,91.2171913,0.2247149,15865.2252,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,88.3550469,0.4888855,4304.8181,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,92.7742133,0.4526365,3272.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,95.8333333,1.0374465,371.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,93.6125623,0.8299821,868.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,84.9706414,0.3100677,13282.9994,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,81.6578501,0.5466642,5011.9527,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,93.1565968,0.8871568,810.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,80.1715964,0.7147962,3111.3141,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,74.5056571,1.0646187,1675.8877,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,89.2946966,0.3305847,8746.9996,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,85.9930029,0.4836157,5150.0027,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,81.728429,0.7944656,2365.9136,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,87.4507938,0.5911763,3140.1182,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,80.3021779,0.7454649,2846.3686,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,95.0116383,0.3320345,4299.009,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,94.4342113,0.4060406,3187.991,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,88.9072848,0.8084311,1509.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,88.4151598,0.3550342,8125.9943,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,88.9083861,0.5099566,3792.0233,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,81.5342468,0.6140471,3993.0407,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,79.9091751,0.9266679,1869.5892,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,81.9851712,1.0592046,1316.4541,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,87.9193174,0.3962066,6766.0067,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,75.001617,1.6520021,687.0073,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,82.4518954,0.9275657,1681.6729,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,89.4996708,0.7868216,1518.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,91.8517751,0.3888023,4950.9988,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,90.4561563,0.7210031,1660.6848,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,89.1877497,0.7732244,1612.9101,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,93.4169149,0.2459169,10169.0007,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,86.1541173,0.3712485,8655.0021,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,78.4492017,0.7428029,3064.1129,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,89.5294943,0.512703,3566.1706,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,88.0513889,0.3308586,9611.0059,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,92.9217852,0.8635521,881.991,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,84.1494521,0.583317,3920.002,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,71.3657181,1.5236618,880.2353,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,80.7116235,0.5832825,4575.8725,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,87.1863633,0.2822134,14027.0253,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,85.4348629,0.7244329,2371.1191,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,90.2268322,0.3950087,5651.4211,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,92.6812706,0.9639445,730.0012,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,91.5071134,0.3695079,5691.9725,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,87.7058909,0.4626299,5038.0036,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,86.1708185,0.8384681,1695.0541,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-22,,2020-10-23,1,65.4556551,1.9096939,620.007,state,fb-survey
